url,clicks,imps,ctr,position
https://zprintpro.com/ja/product/roll-up-banners/,0,1,0,5
https://zprintpro.com/ja/product/rounded-corner-cards/,0,4,0,59
https://zprintpro.com/ja/product/small-batch-stickers/,0,4,0,52.2
https://zprintpro.com/ja/product/spot-uv-business-cards/,0,7,0,4.9
https://zprintpro.com/ja/product/textbooks/,0,21,0,49.9
https://zprintpro.com/ja/product/waterproof-stickers/,0,13,0,13.2
https://zprintpro.com/ja/product/white-card-boxes/,0,1,0,20
https://zprintpro.com/zh-hk/about/,0,1,0,1
https://zprintpro.com/zh-hk/blog/,0,2,0,8.5
https://zprintpro.com/zh-hk/blog/book-buying-guide/,0,1,0,10
https://zprintpro.com/zh-hk/blog/business-card-design/,0,1,0,22
https://zprintpro.com/zh-hk/blog/calendar-printing-guide/,0,7,0,8.3
https://zprintpro.com/zh-hk/blog/clear-vs-matte-stickers/,0,3,0,5.3
https://zprintpro.com/zh-hk/blog/cmyk-guide/,0,5,0,34
https://zprintpro.com/zh-hk/blog/design-file-specs/,0,7,0,4.7
https://zprintpro.com/zh-hk/blog/eco-paper-bag-gsm/,0,1,0,9
https://zprintpro.com/zh-hk/blog/eco-printing/,0,2,0,15
https://zprintpro.com/zh-hk/blog/flyer-printing-guide/,0,1,0,9
https://zprintpro.com/zh-hk/blog/flyer-sizes-compared/,0,2,0,5.5
https://zprintpro.com/zh-hk/blog/food-packaging-printing-guide/,0,5,0,14.8
https://zprintpro.com/zh-hk/blog/gang-run-card-boxes-hk-guide/,0,4,0,3.8
https://zprintpro.com/zh-hk/blog/graduation-yearbook-printing-guide/,0,2,0,7.5
https://zprintpro.com/zh-hk/blog/greeting-card-buying-guide/,0,6,0,8.5
https://zprintpro.com/zh-hk/blog/hong-kong-printing-guide/,0,4,0,15.2
https://zprintpro.com/zh-hk/blog/hotel-keycard-sleeve-printing-guide/,0,2,0,1
https://zprintpro.com/zh-hk/blog/industrial-nameplate-printing-guide/,0,3,0,10.3
https://zprintpro.com/zh-hk/blog/marathon-event-poster-printing-guide/,0,1,0,6
https://zprintpro.com/zh-hk/blog/menu-buying-guide/,0,3,0,9.3
https://zprintpro.com/zh-hk/blog/mtr-advertising-specs/,0,25,0,9.3
https://zprintpro.com/zh-hk/blog/packaging-box-custom-guide/,0,14,0,71.4
https://zprintpro.com/zh-hk/blog/packaging-color-psychology/,0,1,0,5
https://zprintpro.com/zh-hk/blog/paper-bag-buying-guide/,0,20,0,24.1
https://zprintpro.com/zh-hk/blog/paper-materials/,0,5,0,31.8
https://zprintpro.com/zh-hk/blog/poster-buying-guide/,0,9,0,48.2
https://zprintpro.com/zh-hk/blog/poster-printing-guide/,0,8,0,13.5
https://zprintpro.com/zh-hk/blog/poster-printing-price-guide/,0,6,0,7.5
https://zprintpro.com/zh-hk/blog/poster-size-guide/,0,36,0,11.5
https://zprintpro.com/zh-hk/blog/real-estate-flyer-printing-guide/,0,1,0,6
https://zprintpro.com/zh-hk/blog/religious-ceremony-printing-guide/,0,1,0,4
https://zprintpro.com/zh-hk/blog/retail-shop-poster-printing-guide/,0,3,0,43.3
https://zprintpro.com/zh-hk/blog/same-day-flyers-printing-hong-kong-guide/,0,6,0,12.5
https://zprintpro.com/zh-hk/blog/sticker-guide/,0,17,0,62.2
https://zprintpro.com/zh-hk/category/banners/,0,3,0,7
https://zprintpro.com/zh-hk/category/books/,0,9,0,29.8
https://zprintpro.com/zh-hk/category/calendars/,0,41,0,22.7
https://zprintpro.com/zh-hk/category/educational/,0,3,0,56.7
https://zprintpro.com/zh-hk/category/envelopes/,0,1,0,10
https://zprintpro.com/zh-hk/category/menus/,0,12,0,15
https://zprintpro.com/zh-hk/category/packaging/,0,42,0,31.5
https://zprintpro.com/zh-hk/category/paper-bags/,0,39,0,35.0
https://zprintpro.com/zh-hk/category/stickers/,0,59,0,33.9
https://zprintpro.com/zh-hk/contact/,0,2,0,1.5
https://zprintpro.com/zh-hk/help-center/,0,2,0,3.5
https://zprintpro.com/zh-hk/product/a1-posters/,0,4,0,16.5
https://zprintpro.com/zh-hk/product/a4-flyers/,0,32,0,56.3
https://zprintpro.com/zh-hk/product/acrylic-keychain/,0,1,0,5
https://zprintpro.com/zh-hk/product/art-posters/,0,3,0,4
https://zprintpro.com/zh-hk/product/business-envelopes/,0,5,0,15.2
https://zprintpro.com/zh-hk/product/catalog-printing/,0,15,0,34.9
https://zprintpro.com/zh-hk/product/certificates/,0,12,0,13.6
https://zprintpro.com/zh-hk/product/colored-envelopes/,0,3,0,2
https://zprintpro.com/zh-hk/product/custom-calendars/,0,1,0,9
https://zprintpro.com/zh-hk/product/die-cut-stickers/,0,3,0,5
https://zprintpro.com/zh-hk/product/display-posters/,0,1,0,9
https://zprintpro.com/zh-hk/product/disposable-menus/,0,3,0,43.3
https://zprintpro.com/zh-hk/product/doujinshi-printing/,0,11,0,7.6
https://zprintpro.com/zh-hk/product/eco-paper-bags/,0,28,0,56.6
https://zprintpro.com/zh-hk/product/embossed-red-packets/,0,3,0,2.3
https://zprintpro.com/zh-hk/product/fluorescent-stickers/,0,1,0,6
https://zprintpro.com/zh-hk/product/foil-greeting-cards/,0,5,0,6.8
https://zprintpro.com/zh-hk/product/foil-stickers/,0,3,0,6
https://zprintpro.com/zh-hk/product/folded-leaflets/,0,6,0,18.7
https://zprintpro.com/zh-hk/product/food-boxes/,0,9,0,59.1
https://zprintpro.com/zh-hk/product/gift-boxes/,0,1,0,65
https://zprintpro.com/zh-hk/product/handle-bags/,0,6,0,17.3
https://zprintpro.com/zh-hk/product/hardcover-books/,0,1,0,51
https://zprintpro.com/zh-hk/product/hardcover-menus/,0,1,0,2
https://zprintpro.com/zh-hk/product/kraft-paper-bags/,0,8,0,53.8
https://zprintpro.com/zh-hk/product/kraft-paper-packaging-box/,0,7,0,19.9
https://zprintpro.com/zh-hk/product/laminated-menus/,0,1,0,43
https://zprintpro.com/zh-hk/product/large-bags/,0,2,0,9.5
https://zprintpro.com/zh-hk/product/large-envelopes/,0,16,0,4
https://zprintpro.com/zh-hk/product/magnetic-calendars/,0,2,0,2
https://zprintpro.com/zh-hk/product/magnetic-closure-gift-box/,0,1,0,2
https://zprintpro.com/zh-hk/product/mailer-boxes/,0,3,0,6.3
https://zprintpro.com/zh-hk/product/matte-greeting-cards/,0,3,0,6.3
https://zprintpro.com/zh-hk/product/mesh-banners/,0,1,0,31
https://zprintpro.com/zh-hk/product/outdoor-posters/,0,2,0,10
https://zprintpro.com/zh-hk/product/outdoor-vinyl-banners/,0,15,0,53.1
https://zprintpro.com/zh-hk/product/premium-business-cards/,0,2,0,38.5
https://zprintpro.com/zh-hk/product/premium-greeting-cards/,0,9,0,52.6
https://zprintpro.com/zh-hk/product/pvc-menus/,0,11,0,11.8
https://zprintpro.com/zh-hk/product/removable-stickers/,0,5,0,15.6
https://zprintpro.com/zh-hk/product/roll-up-banners/,0,14,0,57.6
https://zprintpro.com/zh-hk/product/saddle-stitch-booklets/,0,31,0,36.3
https://zprintpro.com/zh-hk/product/same-day-flyers/,0,6,0,7.3
https://zprintpro.com/zh-hk/product/school-flyers/,0,8,0,11.8
https://zprintpro.com/zh-hk/product/security-stickers/,0,1,0,11
https://zprintpro.com/zh-hk/product/small-batch-stickers/,0,2,0,5
https://zprintpro.com/zh-hk/product/spiral-notebooks/,0,1,0,9
https://zprintpro.com/zh-hk/product/textbooks/,0,4,0,24.5
https://zprintpro.com/zh-hk/product/transparent-stickers/,0,13,0,31.1
https://zprintpro.com/zh-hk/product/vehicle-wraps/,0,12,0,42.2
https://zprintpro.com/zh-hk/product/wall-calendars/,0,1,0,8
https://zprintpro.com/zh-hk/product/waterproof-stickers/,0,23,0,13.3
https://zprintpro.com/zh-hk/product/white-card-bags/,0,1,0,1
https://zprintpro.com/zh-hk/product/white-card-boxes/,0,1,0,1
https://zprintpro.com/zh-hk/service-areas/,0,3,0,9.7
https://zprintpro.com/zh-hk/services/rush-printing-delivery/,0,32,0,37.3
